678,1404817.215,2200167.292,1088.620,XW5
679,1404820.252,2200159.072,1088.292,XW6
680,1404824.743,2200191.020,1089.396,G5
681,1404835.582,2200231.750,1091.204,G5
682,1404840.189,2200235.347,1090.784,WV
683,1404844.659,2200248.230,1091.033,W6 W9
684,1404834.027,2200252.010,1091.420,W9-DIR
685,1404843.833,2200248.454,1090.993,WV
686,1404840.934,2200249.784,1091.480,G5
687,1404848.694,2200272.717,1092.084,G5 G6
688,1404882.717,2200269.016,1090.395,G6
689,1404894.104,2200280.036,1090.332,BAR2
690,1404885.197,2200257.833,1089.783,BAR2 PC
691,1404878.040,2200253.834,1090.006,BAR2
692,1404874.343,2200260.544,1090.442,BAR2 PT
693,1404882.172,2200281.312,1090.901,BAR2
694,1404929.380,2200251.819,1087.833,G6
695,1404916.590,2200236.671,1087.922,XW7
696,1404913.904,2200229.875,1087.759,XW8
697,1404917.466,2200244.878,1088.176,STP3
698,1404885.455,2200256.042,1089.777,STP3
699,1404896.789,2200290.413,1090.630,CM12
700,1404879.120,2200237.800,1089.307,CM12
701,1404868.472,2200208.825,1088.651,CM12
702,1404847.030,2200126.780,1086.303,CM12
703,1404895.438,2200143.719,1085.081,XW6
704,1404900.995,2200149.893,1085.231,XW5
705,1404901.063,2200149.972,1085.208,XW9
706,1404872.524,2199527.836,1069.978,CK-3
707,1404908.670,2200151.294,1085.083,XW10
708,1404918.299,2200192.797,1085.807,XW10
709,1404911.018,2200193.769,1086.294,XW9
710,1404917.347,2200223.042,1087.248,XW9
711,1404924.823,2200221.257,1086.714,XW10
712,1404832.319,2200268.360,1090.361,CBX
713,1404828.849,2200273.775,1091.040,CM13
714,1404831.360,2200271.445,1090.650,CM13
715,1404822.727,2200250.145,1089.557,CM13
716,1404807.409,2200225.533,1089.836,CM13
717,1404801.417,2200222.256,1090.679,CM13
718,1404798.252,2200213.627,1090.618,CM13
719,1404822.350,2200223.772,1090.533,TSB1
720,1404824.469,2200222.952,1090.713,TSB1
721,1404825.653,2200226.470,1090.860,TSB1-CABINET
722,1404821.799,2200213.979,1090.360,SW13
723,1404825.967,2200226.017,1090.957,SW13
724,1404832.051,2200223.310,1090.854,SW14
725,1404830.416,2200223.950,1090.866,SW14
726,1404839.477,2200249.487,1091.639,SW14
727,1404841.332,2200248.869,1091.568,SW14
728,1404842.512,2200250.408,1091.159,GL5-N
729,1404843.974,2200254.615,1091.232,GL5-N
730,1404837.713,2200259.941,1091.814,SW13
731,1404844.051,2200256.713,1091.748,SW15
732,1404842.102,2200257.235,1091.783,SW15
733,1404848.117,2200273.501,1092.161,SW15
734,1404847.600,2200262.377,1091.372,SSMH-C3
735,1404838.831,2200272.727,1091.100,OHU4 UP
736,1404819.237,2200220.767,1090.234,OHU4 OHU5 OHU6 OHU7 UP LP
737,1404804.506,2200224.527,1090.250,OHU5-DIR
738,1404777.910,2200187.111,1090.954,OHU6-DIR
739,1404766.189,2200021.480,1079.225,OHU4 UP LP
740,1404766.139,2200021.481,1079.189,OHU8 OHU9
741,1404759.449,2200024.679,1078.893,OHU9-DIR
742,1404754.945,2200010.527,1078.223,OHU8-DIR
743,1404734.937,2199866.513,1084.115,OHU10 OHU1 OHU4 UP LP
744,1404735.682,2199865.489,1083.868,GL3-24CG/24LB
745,1404740.452,2199853.046,1083.954,PS
746,1404732.663,2199840.344,1084.144,GL6 PC-24LB/24CG
747,1404750.452,2199837.736,1081.766,GL6-24GG/30GG
748,1404748.354,2199835.797,1082.719,CBL-D4
749,1404751.315,2199869.526,1083.011,CBR-D3
750,1404754.142,2199865.640,1082.328,STP4
751,1404753.225,2199853.376,1082.583,STP4
752,1404760.665,2199868.766,1082.048,XW11
753,1404770.763,2199879.820,1081.640,XW12
754,1404767.699,2199824.577,1080.131,XW12
755,1404758.048,2199835.450,1081.315,XW11
756,1404754.685,2199835.233,1081.548,GL6-N
757,1404754.072,2199834.969,1081.622,SW16
758,1404754.204,2199831.854,1081.436,SW16
759,1404754.204,2199831.855,1081.434,BW3-STONE
760,1404753.079,2199831.786,1082.226,TW3
761,1404756.669,2199815.093,1080.290,SN-MILE2.89
762,1404755.534,2199808.935,1080.056,BW3
763,1404759.234,2199852.575,1082.017,CM14
764,1404768.715,2199850.144,1080.999,CM15
765,1404742.975,2199844.056,1083.176,W10
766,1404772.977,2199850.328,1080.699,W10
767,1404776.092,2199843.613,1080.364,G7
768,1404770.376,2199819.221,1079.816,W11
769,1404767.674,2199819.465,1079.971,CM15
770,1404759.921,2199818.492,1080.339,CM14
771,1404758.070,2199806.940,1080.033,W12
772,1404757.534,2199806.454,1084.180,FH-TOP
773,1404764.319,2199811.295,1079.757,W12
774,1404771.266,2199812.122,1079.438,W12 W11
775,1404769.713,2199812.008,1079.504,WV
776,1404764.405,2199825.607,1080.428,GL6
777,1404770.536,2199811.898,1079.468,GL6-N
778,1404771.206,2199807.291,1079.404,GL6
779,1404770.588,2199807.323,1079.909,SW17
780,1404768.979,2199807.354,1079.710,SW17
781,1404760.872,2199798.948,1080.048,CM14
782,1404767.795,2199798.455,1079.791,CM15
783,1404771.392,2199787.247,1078.867,GL6
784,1404772.312,2199787.688,1078.893,W11
785,1404774.637,2199788.275,1078.805,G7
786,1404775.235,2199762.078,1078.085,G7
787,1404774.735,2199762.133,1078.138,PN
788,1404772.627,2199761.924,1078.204,W11
789,1404771.688,2199761.905,1078.183,GL6
790,1404769.598,2199759.592,1078.683,SW17
791,1404768.492,2199758.095,1078.721,CM15
792,1404762.149,2199758.167,1078.918,CM14
793,1404758.894,2199800.050,1080.080,BW3
794,1404759.682,2199776.528,1079.496,BW3
795,1404759.977,2199755.563,1078.905,BW3
796,1404872.482,2199527.814,1069.995,CK-3
797,1404872.531,2199527.839,1069.970,CK-3RL
99,1404984.468,2200052.354,1072.235,SP-60D
798,1404924.434,2200093.162,1069.981,JB-F4
4,1404875.424,2199208.579,1073.891,CP-MAG
799,1404776.134,2199733.116,1077.342,G7
800,1404773.147,2199732.883,1077.428,W11
801,1404772.286,2199732.810,1077.431,GL6
802,1404770.128,2199732.942,1078.028,SW17
803,1404768.887,2199735.291,1078.064,CM15
804,1404762.708,2199735.291,1078.267,CM14
805,1404761.919,2199712.156,1077.817,CM14
806,1404761.300,2199713.305,1077.808,BW3
807,1404755.293,2199707.907,1079.074,BW3
808,1404743.658,2199705.864,1081.773,BW3-N
809,1404741.813,2199691.566,1082.365,BW4-N
810,1404757.956,2199692.257,1078.289,BW4
811,1404762.199,2199686.460,1077.172,BW4
812,1404763.954,2199682.071,1076.952,BW4
813,1404771.224,2199712.376,1077.266,CM15
814,1404770.522,2199715.305,1077.589,SW17
815,1404772.330,2199715.351,1077.564,SW17
816,1404771.086,2199721.306,1077.606,35-MB2334
817,1404773.091,2199711.618,1076.843,GL6-N
818,1404774.067,2199692.132,1076.355,GL6-N
819,1404771.045,2199685.788,1076.809,SSMH-C4
820,1404773.785,2199687.603,1076.754,SW18
821,1404772.207,2199687.501,1076.809,SW18
822,1404778.896,2199685.359,1075.997,G7
823,1404775.501,2199684.947,1076.104,W11
824,1404773.834,2199683.965,1076.642,CM15
825,1404774.327,2199650.829,1075.794,CM15
826,1404774.865,2199651.071,1075.768,SW18
827,1404776.954,2199650.996,1075.167,GL6
828,1404765.445,2199649.416,1075.853,BW4
829,1404768.823,2199636.176,1075.569,CM14 CMH
830,1404767.982,2199621.570,1075.238,BW4
831,1404767.187,2199621.814,1081.544,TW4
832,1404762.779,2199615.485,1076.302,BW4
833,1404764.821,2199601.367,1075.797,BW5
834,1404770.523,2199597.184,1074.526,BW5
835,1404772.653,2199599.006,1074.493,CM14
836,1404778.903,2199598.164,1074.378,CM15
837,1404777.141,2199625.391,1075.085,SW18
838,1404778.863,2199625.555,1075.028,SW18
839,1404779.847,2199621.700,1074.382,GL6-N
840,1404779.827,2199628.642,1074.584,W11
841,1404783.418,2199629.387,1074.458,G7
842,1404782.167,2199602.190,1073.826,GL6-N
843,1404782.040,2199598.042,1074.211,SW19
844,1404780.298,2199597.846,1074.330,SW19
845,1404781.621,2199593.672,1074.218,35-MB2322
846,1404783.417,2199575.389,1073.717,SW19
847,1404786.276,2199576.275,1073.137,W11
848,1404791.263,2199577.072,1073.029,G7
849,1404785.490,2199576.214,1073.120,GL6
850,1404784.077,2199541.707,1073.078,G8-AGL-4PI?
851,1404778.644,2199577.655,1073.855,G8
852,1404781.786,2199563.244,1073.468,G9
853,1404775.418,2199562.378,1073.620,G9 BW5
854,1404782.867,2199547.886,1073.217,G10
855,1404795.045,2199550.254,1072.390,G10-AGL.SVC G7
856,1404789.609,2199548.497,1072.522,GL6
857,1404787.531,2199547.879,1073.091,SW19
858,1404790.274,2199531.334,1072.747,SW19 PT
859,1404791.910,2199531.529,1072.728,SW19
860,1404790.776,2199533.008,1072.751,35-MB2312
861,1404793.203,2199527.595,1072.062,GL6-N
862,1404796.655,2199508.271,1071.719,GL6-N
863,1404801.982,2199503.551,1071.453,G7
864,1404798.805,2199502.261,1071.597,W11
865,1404794.568,2199502.885,1072.204,CM15
866,1404786.638,2199502.372,1072.235,CM14
867,1404781.521,2199526.791,1072.720,BW5
868,1404780.133,2199526.777,1073.761,TW5
869,1404781.675,2199525.453,1072.676,EC11
870,1404781.694,2199523.657,1072.684,EC11
871,1404770.423,2199520.300,1073.800,EC11
872,1404772.380,2199509.208,1073.705,EC12
873,1404784.191,2199509.680,1072.399,EC12 SW21 PC
874,1404796.911,2199503.975,1072.169,SW20
875,1404795.337,2199503.719,1072.178,SW20 PC
876,1404786.431,2199486.943,1071.873,SN-INT.AHEAD
877,1404790.948,2199475.449,1071.863,SW21
878,1404792.369,2199478.624,1071.919,CM14
879,1404799.915,2199480.777,1071.831,SW20
880,1404799.901,2199480.772,1071.831,CM15
881,1404801.951,2199481.311,1071.237,GL6
882,1404802.537,2199481.572,1071.217,W11
883,1404805.301,2199482.933,1071.148,G7
884,1404808.625,2199451.177,1070.850,GL6-N
885,1404813.170,2199431.776,1070.792,GL6-N
886,1404805.914,2199454.433,1071.513,SW20 PT
887,1404807.235,2199454.774,1071.424,SW20
888,1404797.670,2199445.308,1071.392,SW21 PT
889,1404797.669,2199445.305,1071.390,EC13
890,1404784.441,2199442.448,1069.357,EC13
891,1404786.517,2199431.048,1069.300,EC14
892,1404800.607,2199431.703,1071.336,EC14
893,1404802.944,2199432.162,1071.303,CM14
894,1404811.072,2199432.833,1070.927,CM15
895,1404814.673,2199428.237,1070.730,W11
896,1404817.317,2199429.849,1070.641,G7
897,1404813.562,2199427.673,1071.255,SW22
898,1404812.116,2199427.326,1071.297,SW22 PC
899,1404811.984,2199420.219,1071.270,W11
900,1404800.107,2199428.693,1071.171,GR2
901,1404806.796,2199403.259,1070.775,GR2
902,1404807.792,2199403.193,1071.292,SW22
903,1404809.059,2199401.021,1071.294,CM15
904,1404811.251,2199408.797,1071.319,W11 WV
905,1404813.050,2199404.093,1071.312,W11 WV
906,1404812.064,2199406.332,1071.291,W11 W13
907,1404814.881,2199407.082,1071.256,W13 WV
908,1404816.760,2199409.185,1071.201,SW21
909,1404817.708,2199408.998,1071.065,SN-INT.AHD
910,1404823.065,2199406.919,1070.564,G7 G11
911,1404818.987,2199405.636,1071.132,G11
912,1404811.445,2199396.709,1071.289,G11
913,1404807.570,2199395.882,1070.596,GR2
914,1404817.745,2199365.011,1070.802,GR2-N
915,1404815.162,2199375.817,1071.335,SW22
916,1404815.471,2199375.900,1071.318,GL7-N
917,1404819.514,2199362.411,1070.913,GL7-N
918,1404818.863,2199362.501,1071.217,SW22
919,1404819.490,2199360.778,1070.932,SW22 EC15
920,1404809.756,2199349.159,1067.248,EC15
921,1404818.934,2199331.442,1066.995,EC16
922,1404821.239,2199337.701,1069.468,EC15
923,1404825.906,2199340.050,1070.968,EC15
924,1404826.374,2199340.158,1070.988,GL8-N
925,1404818.134,2199367.265,1070.986,GL7
926,1404828.411,2199333.486,1071.075,GL8
927,1404831.169,2199324.187,1071.596,GL8-N
928,1404831.113,2199324.216,1071.594,SW24
929,1404828.526,2199337.287,1071.022,CM15
930,1404827.602,2199371.820,1071.011,35-MB2288
931,1404819.966,2199384.995,1071.214,W11
932,1404822.482,2199386.858,1071.194,CM14
933,1404822.471,2199386.917,1071.185,SW21
934,1404824.842,2199386.716,1070.608,GL6
935,1404829.708,2199370.036,1070.676,GL6
936,1404829.856,2199367.892,1070.734,GL6
937,1404827.879,2199365.608,1070.849,GL6-N
938,1404828.632,2199366.964,1071.163,SW21
939,1404827.655,2199365.101,1070.804,W11
940,1404836.971,2199339.390,1070.948,CM14
941,1404828.393,2199337.652,1071.018,CM15
942,1404824.219,2199338.105,1071.167,GR3
943,1404829.893,2199324.281,1071.428,GR3
944,1404831.273,2199323.531,1071.651,SW24 PC
945,1404837.168,2199338.421,1071.328,SW23 PC
946,1404835.856,2199339.512,1070.937,GL9 PC-N
947,1404838.543,2199338.350,1070.946,GL9
948,1404839.961,2199336.310,1070.821,GL9
949,1404846.339,2199316.658,1070.994,GL9
950,1404755.528,2199801.254,1083.690,CK-2
951,1404847.214,2199325.734,1070.852,W11
952,1404843.486,2199316.282,1071.608,CM14
953,1404836.711,2199313.807,1071.772,CM15
954,1404834.712,2199313.081,1071.811,SW24
955,1404849.324,2199271.319,1072.377,SW24
956,1404848.145,2199271.152,1072.349,GR3
957,1404859.096,2199273.404,1072.302,SW23
958,1404861.193,2199274.234,1071.707,GL9
959,1404869.118,2199262.413,1071.888,W11
960,1404862.433,2199261.904,1072.495,CM14
961,1404856.339,2199259.593,1072.614,CM15
962,1404871.592,2199217.222,1073.685,CM15
963,1404878.183,2199219.293,1073.510,CM14
964,1404878.128,2199222.341,1073.428,SW23
965,1404878.269,2199228.510,1072.667,GL9
966,1404870.007,2199215.809,1073.728,SW24
967,1404869.299,2199215.257,1073.663,GR3
968,1404755.516,2199801.250,1083.691,CK-2
969,1404748.943,2199716.470,1103.811,OHU4-NE UP-NE LP-NE
970,1404769.493,2199533.897,1092.365,OHU4-NE UP-NE LP-NE
971,1404803.828,2199369.180,1083.861,OHU4-NE UP-NE LP-NE
972,1404803.826,2199369.176,1083.861,OHU11-NE
973,1404888.711,2199429.659,1068.333,OHU11 UP LP OHU12
974,1404867.026,2199530.205,1070.025,UP OHU12
975,1404876.784,2199547.631,1069.327,OHU11-DIR
976,1404890.475,2199565.433,1069.809,BC2
977,1404893.950,2199564.119,1070.004,GM
978,1404896.237,2199563.996,1070.243,FL2-5WOOD-DIR
979,1404899.709,2199544.046,1069.690,FL2-5W/5CL
980,1404927.605,2199556.781,1070.974,FL2
981,1404956.149,2199568.996,1074.031,FL2
982,1404981.891,2199580.819,1076.595,FL2
98,1404957.278,2199560.755,1074.276,SP-60D
983,1404870.050,2199530.816,1068.220,RCP-15 FES
984,1404879.543,2199500.035,1067.135,RCP-15 FES
985,1404892.280,2199464.762,1066.319,BK10 BK11
986,1404891.075,2199477.895,1067.628,BK11
987,1404887.585,2199477.893,1066.910,BK10
988,1404881.106,2199498.081,1067.299,BK10
989,1404878.993,2199497.759,1067.236,BK10
990,1404887.218,2199494.466,1069.118,BK11
991,1404882.554,2199502.468,1069.356,BK11
992,1404875.525,2199499.547,1069.071,BK11
993,1404879.152,2199474.193,1068.332,BK11
994,1404883.585,2199474.204,1066.755,BK10
995,1404891.643,2199452.030,1065.710,BK10
996,1404894.036,2199437.733,1065.372,BK10
997,1404896.218,2199439.151,1065.426,BK10
998,1404901.843,2199446.607,1065.675,BK10
999,1404885.198,2199445.526,1068.058,GY
1000,1404886.152,2199442.417,1068.150,BK10
1001,1404886.693,2199439.851,1067.974,BK10
1002,1404889.024,2199433.195,1067.917,BK11
1003,1404894.265,2199432.670,1067.224,BK11
1004,1404904.632,2199441.016,1066.734,BK11 TR-22PINE
1005,1404909.207,2199443.120,1067.024,GY
1006,1404917.859,2199453.128,1066.095,BK10
1007,1404924.058,2199442.944,1068.696,BK11
1008,1404916.608,2199466.224,1066.329,GM
1009,1404916.197,2199466.830,1066.461,PM
1010,1404914.504,2199466.219,1066.419,BC3
1011,1404875.426,2199208.581,1073.886,CK-4
97,1404911.895,2199459.804,1065.837,SP-60D
1012,1404907.381,2199492.059,1070.161,BC3
1013,1404909.389,2199492.638,1070.921,BL3
1014,1404909.041,2199495.954,1070.892,BL3
1015,1404909.533,2199494.974,1071.038,FF
1016,1404907.237,2199492.034,1070.258,PORCH2
1017,1404905.836,2199496.760,1070.041,PORCH2
1018,1404906.074,2199495.838,1070.325,SW25 PC
1019,1404903.059,2199495.809,1070.163,SW25
1020,1404900.280,2199498.087,1070.083,SW25 PT
1021,1404907.045,2199492.036,1070.349,SW26 PC
1022,1404902.754,2199491.971,1070.141,SW26
1023,1404897.581,2199495.811,1069.962,SW26 PT
1024,1404884.805,2199510.766,1070.098,SW26
1025,1404889.029,2199512.026,1070.167,SW25
1026,1404888.979,2199512.079,1070.155,EC17
1027,1404897.711,2199514.307,1070.440,EC17
1028,1404903.892,2199514.491,1070.642,EC17
1029,1404903.998,2199514.682,1070.628,BC3
1030,1404884.962,2199510.835,1070.106,EC18
1031,1404869.371,2199505.865,1069.139,EC18
1032,1404867.472,2199517.047,1069.366,EC19
1033,1404886.274,2199519.839,1070.185,EC19
1034,1404901.102,2199524.822,1070.407,EC19
1035,1404917.397,2199529.680,1070.663,EC19
1036,1404925.256,2199520.440,1070.897,BC3
1037,1404919.668,2199521.604,1070.865,SHED1
1038,1404917.552,2199529.407,1070.624,SHED1
1039,1404922.602,2199530.872,1070.967,SHED1
1040,1404898.445,2199526.691,1070.179,OHC1
1041,1404922.384,2199533.185,1070.734,OHC1
1042,1404864.184,2199497.605,1069.075,SW27
1043,1404866.292,2199500.525,1069.149,SW27 PC
1044,1404869.436,2199505.736,1069.139,SW28 PC
1045,1404866.448,2199518.120,1069.438,W14-DIR
1046,1404865.904,2199496.730,1069.246,35-MB2315
1047,1404863.271,2199500.071,1068.731,GL10 PC-N
1048,1404873.366,2199482.556,1068.601,W14 W15
1049,1404891.326,2199480.409,1067.665,W15 WM
1050,1404909.128,2199484.721,1068.914,W15
1051,1404913.626,2199464.517,1066.259,OHU13
1052,1404874.084,2199465.920,1068.691,SN-TS.AHD
1053,1404870.559,2199465.964,1068.304,GL10
1054,1404873.861,2199467.306,1068.673,SW27
1055,1404877.774,2199468.066,1068.524,SW28
1056,1404884.386,2199440.768,1068.048,SW28
1057,1404883.109,2199440.478,1068.244,WV
1058,1404883.558,2199440.080,1068.087,W14 W16
1059,1404874.308,2199436.181,1068.341,W16
1060,1404884.375,2199435.864,1068.230,WV
1061,1404881.605,2199431.489,1068.334,DWCB-E6
1062,1404885.157,2199422.726,1068.183,SW27
1063,1404881.517,2199424.191,1068.335,SW27
1064,1404882.436,2199424.735,1068.279,35-MB203
1065,1404888.144,2199423.559,1068.215,SW28
1066,1404859.381,2199429.024,1069.063,W16
1067,1404847.506,2199419.080,1069.552,W16
1068,1404814.930,2199407.071,1071.220,W16
1069,1404921.112,2199487.923,1084.375,BHGT
1070,1404903.120,2199565.964,1088.596,BHGT
1071,1404888.730,2199429.665,1068.278,OHU13
1072,1404814.248,2199968.597,1082.137,CM16-DIR
1073,1404812.511,2199933.969,1081.146,AR-L
1074,1404810.264,2199903.786,1080.383,AR-L
1075,1404806.139,2199898.094,1080.398,CM16
1076,1404804.560,2199863.905,1079.597,CM16
1077,1404804.700,2199812.356,1078.221,CM16
1078,1404804.969,2199753.068,1076.451,CM16
1079,1404803.170,2199732.459,1075.968,CM16
1080,1404805.840,2199684.970,1074.755,CM16
1081,1404810.799,2199630.657,1073.352,CM16
1082,1404814.374,2199588.730,1072.360,CM16
1083,1404821.523,2199542.051,1071.150,CM16
1084,1404826.055,2199508.210,1070.504,CM16
1085,1404839.045,2199452.515,1069.788,CM16
1086,1404851.136,2199410.421,1069.500,AR-L
1087,1404860.700,2199382.021,1069.493,AR-L
1088,1404860.615,2199367.188,1069.726,CM16
1089,1404876.926,2199315.428,1070.215,CM16
1090,1404875.429,2199208.584,1073.876,CK-4
5,1405048.981,2199149.158,1076.090,CP-60D
1091,1404872.535,2199527.830,1069.962,CK-3
1092,1405012.475,2199131.741,1075.462,TP-ARM
1093,1405029.596,2199125.202,1075.907,GL11 PC-30CG-DIR
1094,1405009.690,2199123.413,1075.274,GL11-N
1095,1405005.437,2199124.424,1075.222,GL11-N
1096,1405012.691,2199123.762,1075.797,SW29
1097,1405012.876,2199127.717,1075.645,SW29 PC
1098,1405016.267,2199134.187,1075.776,TSB
1099,1405004.051,2199131.433,1075.610,TSB
1100,1405004.706,2199129.597,1075.351,SW29
1101,1404994.315,2199136.704,1074.963,SW29
1102,1404990.971,2199134.072,1074.762,GL11
1103,1404995.006,2199137.338,1074.822,UP LP
1104,1405044.283,2199051.095,1080.668,OHU14-DIR
1105,1404994.451,2199137.745,1074.787,OHU14 OHU15 OHU16 OHU17
1106,1405004.943,2199137.478,1075.130,OHU15-DIR
1107,1404990.049,2199137.112,1075.026,OHU17-BP-DIR
1108,1404993.073,2199133.076,1075.185,OHU16-BP-DIR
1109,1404985.690,2199141.820,1074.253,GL11
1110,1404989.741,2199144.296,1074.596,SW29
1111,1404986.128,2199152.714,1073.958,GY
1112,1404983.333,2199152.632,1074.171,CBL-E2
1113,1404993.336,2199148.043,1074.353,WV
1114,1404993.340,2199145.409,1074.615,WV
1115,1404970.832,2199184.930,1072.646,SW29
1116,1404966.722,2199182.901,1072.412,GL11
1117,1404948.011,2199226.250,1070.755,GL11
1118,1404952.204,2199228.461,1071.014,SW29
1119,1404944.253,2199247.346,1070.400,SW29
1120,1404940.206,2199245.311,1070.177,GL11
1121,1404946.532,2199248.261,1070.293,OHU14 LP UP
1122,1404946.561,2199248.207,1070.283,OHU18 OHU19
1123,1404984.813,2199297.601,1067.276,OHU19 PM
1124,1404977.437,2199293.737,1067.420,GM
1125,1404994.786,2199227.175,1068.493,OHU18-DIR
1126,1404938.375,2199251.900,1070.499,SW30
1127,1404925.722,2199291.314,1069.590,SW30
1128,1404929.293,2199293.341,1069.420,SW29
1129,1404920.487,2199319.273,1069.066,SW29
1130,1404918.165,2199314.240,1069.121,SW30
1131,1404916.268,2199310.748,1069.259,SW30
1132,1404920.493,2199319.366,1069.006,EC20
1133,1404935.827,2199327.041,1067.691,EC20
1134,1404946.196,2199332.124,1067.978,EC20
1135,1404953.485,2199334.451,1068.658,EC20
1136,1404958.164,2199335.182,1069.045,EC20
1137,1404967.935,2199350.599,1069.061,-DIR
1138,1404954.362,2199345.477,1068.841,EC21
1139,1404947.377,2199341.113,1068.331,EC21
1140,1404932.565,2199335.416,1067.403,EC21
1141,1404917.095,2199329.858,1068.903,EC21 SW32
1142,1404908.198,2199334.460,1069.033,SW31
1143,1404912.422,2199332.682,1068.889,SW31
1144,1404915.130,2199312.329,1068.931,GL11-N
1145,1404908.464,2199331.958,1068.677,GL11-N
1146,1404907.276,2199348.564,1068.744,SW31
1147,1404910.764,2199350.287,1068.693,SW30
1148,1404911.247,2199353.523,1068.439,MN-1/2RBF
1149,1404902.084,2199377.728,1068.474,SW30
1150,1404898.596,2199376.065,1068.619,SW31
1151,1404898.328,2199376.268,1068.676,SN-XW.AHD
1152,1404895.160,2199373.816,1068.300,GL11
1153,1404886.812,2199402.156,1068.070,GL11-N
1154,1404881.227,2199422.676,1068.083,GL11-N
1155,1404877.736,2199436.546,1067.880,GL11-DIR
1156,1404881.603,2199431.709,1068.322,DWCB-E6
1157,1404884.343,2199435.899,1068.172,W14 WV
1158,1404889.214,2199423.174,1068.251,W14
1159,1404888.501,2199423.923,1068.207,EC22
1160,1404892.967,2199422.346,1068.020,EC22
1161,1404898.827,2199424.429,1067.608,EC22
1162,1404923.527,2199434.613,1069.519,EC22
1163,1404925.908,2199438.880,1069.745,EC22
1164,1404927.704,2199439.412,1069.773,EC22-DIR
1165,1404930.387,2199427.193,1069.949,EC23
1166,1404921.899,2199425.140,1069.139,EC23-DIR
1167,1404919.844,2199422.601,1068.972,EC23-DIR
1168,1404919.886,2199419.517,1068.706,EC23
1169,1404928.212,2199407.501,1069.231,EC23 PC
1170,1404930.865,2199404.950,1069.387,EC23
1171,1404934.117,2199403.230,1069.640,EC23
1172,1404936.143,2199403.377,1069.824,EC23 PT
1173,1404937.548,2199399.608,1069.776,EC23 PC
1174,1404931.646,2199399.685,1069.467,EC23
1175,1404924.330,2199406.163,1069.018,EC23 PT
1176,1404920.705,2199411.211,1068.706,EC23
1177,1404911.287,2199404.206,1067.855,EC23 PC
1178,1404904.803,2199410.256,1067.639,EC23
1179,1404898.807,2199414.004,1067.784,EC23 PT
1180,1404892.574,2199409.267,1068.227,EC23 SW30
1181,1404892.934,2199393.667,1068.295,SW31
1182,1404891.002,2199399.374,1068.651,CBL-E4
1183,1404888.526,2199429.159,1068.213,OHU20 OHU14
1184,1404927.274,2199436.779,1069.877,OHU20
1185,1404901.294,2199393.418,1068.146,SSMH-C5
1186,1404911.864,2199386.645,1067.159,SS-8DIP-DIR
1187,1404913.064,2199388.720,1067.100,SS-6PVC-DIR
1188,1404899.945,2199386.476,1067.996,W14 W17
1189,1404914.082,2199391.688,1066.883,W14 WM
1190,1404931.653,2199396.596,1068.965,W14
1191,1404937.931,2199397.748,1069.143,W14
1192,1404937.590,2199399.448,1069.458,PORCH3
1193,1404935.315,2199405.557,1069.580,PORCH3
1194,1404937.442,2199396.513,1069.085,CO
1195,1404943.272,2199375.488,1067.019,TR-5PINE
1196,1404940.855,2199368.904,1065.824,DI-E5
1197,1404935.568,2199366.920,1065.984,RCP-DIR
1198,1404905.469,2199367.418,1068.527,W17
1199,1404904.322,2199359.851,1068.631,W17
1200,1404904.574,2199358.938,1068.663,W17 W18
1201,1404907.775,2199359.776,1068.615,W17
1202,1404906.745,2199359.729,1068.614,WV
1203,1404908.773,2199360.042,1071.169,FH-TOP
1204,1404909.317,2199344.536,1068.799,W18
1205,1404915.239,2199326.071,1069.042,W18
1206,1404919.318,2199307.880,1069.365,5-MB2293
1207,1404922.103,2199307.414,1069.230,W18 W19
1208,1404935.165,2199311.844,1067.299,W18
1209,1404938.375,2199313.315,1067.125,WM
1210,1404961.050,2199323.305,1068.693,W18
1211,1404958.252,2199292.970,1067.378,TR-25PINE
1212,1404930.633,2199284.798,1069.658,W19
1213,1404946.679,2199243.344,1070.525,BAD
1214,1404964.908,2199202.274,1071.917,W19 W20
1215,1404977.346,2199208.477,1069.432,W20 WM
1216,1404999.862,2199222.325,1069.221,W20
1217,1404976.807,2199178.795,1072.757,W19
1218,1404991.373,2199147.156,1074.424,W19
1219,1404991.359,2199147.175,1074.423,W21
1220,1404995.449,2199148.494,1074.085,W21
1221,1405006.154,2199147.512,1073.244,W21
1222,1405022.740,2199147.343,1072.633,W21
1223,1404992.579,2199144.945,1074.497,W22 W19
1224,1404993.408,2199145.467,1074.600,W22
1225,1405003.475,2199127.713,1075.434,W19
1226,1405012.363,2199112.319,1076.154,W19
1227,1405032.962,2199067.120,1077.845,W19
1228,1405041.091,2199049.010,1078.864,W19
1229,1405054.766,2199024.412,1080.065,W19
1230,1405058.918,2199026.216,1080.245,BW6
1231,1405051.866,2199019.869,1079.542,GL12-30CG
1232,1405046.467,2199040.860,1079.510,SW33 PC
1233,1405051.336,2199038.976,1079.964,BW6
1234,1405049.332,2199042.396,1081.369,BW6
1235,1405039.634,2199040.079,1078.496,GL12 PC
1236,1405036.372,2199050.683,1078.557,CBL-E1
1237,1405040.634,2199052.113,1078.720,SW33
1238,1405040.556,2199054.062,1079.552,TSB
1239,1405032.924,2199055.350,1077.949,GL12-N
1240,1405031.828,2199059.847,1077.846,GL12-N
1241,1405032.140,2199063.471,1078.114,SW34
1242,1405034.392,2199063.598,1078.003,SW34
